LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
123,081109,234112,4136,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.194.147 : 46714 dest : /10.251.194.147 : 50010,806477be,Receiving block (BLK) src : /<*> : 46714 dest : /<*> : 50010,"['10.251.194.147', '10.251.194.147']"
124,081109,234325,4246,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
125,081109,234512,4223,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block (BLK) terminating,302a2300,PacketResponder 0 for block (BLK) terminating,[]
126,081109,234516,4136,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.110.160 : 49990 dest : /10.251.110.160 : 50010,4753c346,Receiving block (BLK) src : /<*> : 49990 dest : /<*> : 50010,"['10.251.110.160', '10.251.110.160']"
127,081109,234555,4345,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
128,081109,234605,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.197.226 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.197.226']
129,081109,234644,4177,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.67.225,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.67.225']
130,081109,234706,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.30.179 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.30.179']
131,081109,234719,4344,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block (BLK) terminating,ede36145,PacketResponder 2 for block (BLK) terminating,[]
132,081109,234728,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.250.5.237 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.250.5.237']
133,081109,234835,3972,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block (BLK) terminating,302a2300,PacketResponder 0 for block (BLK) terminating,[]
134,081109,234835,4259,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.250.7.32 : 53397 dest : /10.250.7.32 : 50010,bea156af,Receiving block (BLK) src : /<*> : 53397 dest : /<*> : 50010,"['10.250.7.32', '10.250.7.32']"
135,081109,234924,4275,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.250.6.191,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.250.6.191']
136,081109,235030,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.250.7.244 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.250.7.244']
137,081109,235138,3469,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block (BLK) terminating,302a2300,PacketResponder 0 for block (BLK) terminating,[]
138,081109,235140,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/sortrand/_temporary/_task_200811092030_0002_r_000230_0/part-00230. (BLK),1ff157be,BLOCK* NameSystem.allocateBlock : /user/root/sortrand/_temporary/_task_200811092030_0002_r_000230_0/part-00230. (BLK),[]
139,081109,235305,4419,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
140,081109,235311,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/sortrand/_temporary/_task_200811092030_0002_r_000169_0/part-00169. (BLK),974580a5,BLOCK* NameSystem.allocateBlock : /user/root/sortrand/_temporary/_task_200811092030_0002_r_000169_0/part-00169. (BLK),[]
141,081109,235322,3968,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.43.115 : 46385 dest : /10.251.43.115 : 50010,0df26be4,Receiving block (BLK) src : /<*> : 46385 dest : /<*> : 50010,"['10.251.43.115', '10.251.43.115']"
142,081109,235337,4459,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block (BLK) terminating,302a2300,PacketResponder 0 for block (BLK) terminating,[]
143,081109,235426,4327,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.91.84,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.91.84']
144,081109,235609,4400,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
145,081109,235727,4429,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.214.67 : 38871 dest : /10.251.214.67 : 50010,d204890a,Receiving block (BLK) src : /<*> : 38871 dest : /<*> : 50010,"['10.251.214.67', '10.251.214.67']"
146,081109,235813,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.199.225 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.199.225']
147,081109,235903,4454,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.250.19.16,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.250.19.16']
148,081109,235904,4520,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.74.134 : 39584 dest : /10.251.74.134 : 50010,bf4066bb,Receiving block (BLK) src : /<*> : 39584 dest : /<*> : 50010,"['10.251.74.134', '10.251.74.134']"
149,081109,235919,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.107.19 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.107.19']
150,081109,235951,4525,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.25.237 : 39332 dest : /10.251.25.237 : 50010,775010d2,Receiving block (BLK) src : /<*> : 39332 dest : /<*> : 50010,"['10.251.25.237', '10.251.25.237']"
151,081110,000117,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. (BLK),e964cded,BLOCK* NameSystem.allocateBlock : /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. (BLK),[]
152,081110,000136,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.250.6.4 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.250.6.4']
153,081110,000136,4627,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
154,081110,000232,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. (BLK),e964cded,BLOCK* NameSystem.allocateBlock : /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. (BLK),[]
155,081110,000238,4717,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block (BLK) terminating,302a2300,PacketResponder 0 for block (BLK) terminating,[]
156,081110,000319,4568,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.39.179 : 33950 dest : /10.251.39.179 : 50010,5fd64055,Receiving block (BLK) src : /<*> : 33950 dest : /<*> : 50010,"['10.251.39.179', '10.251.39.179']"
157,081110,000507,4619,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block (BLK) terminating,ede36145,PacketResponder 2 for block (BLK) terminating,[]
158,081110,000546,4624,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.250.5.237 : 41923 dest : /10.250.5.237 : 50010,12adb6d9,Receiving block (BLK) src : /<*> : 41923 dest : /<*> : 50010,"['10.250.5.237', '10.250.5.237']"
159,081110,000616,4552,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.30.134,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.30.134']
160,081110,000657,4822,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.202.181,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.202.181']
161,081110,000727,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.250.15.240 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.250.15.240']
162,081110,000755,4717,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.123.195 : 37374 dest : /10.251.123.195 : 50010,e1f683a8,Receiving block (BLK) src : /<*> : 37374 dest : /<*> : 50010,"['10.251.123.195', '10.251.123.195']"
163,081110,000820,4687,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block (BLK) terminating,302a2300,PacketResponder 0 for block (BLK) terminating,[]
164,081110,000841,4727,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block (BLK) terminating,ede36145,PacketResponder 2 for block (BLK) terminating,[]
165,081110,001250,4631,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.71.68,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.71.68']
166,081110,001307,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.90.239 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.90.239']
167,081110,001337,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.67.4 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.67.4']
168,081110,001350,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.250.7.146 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.250.7.146']
169,081110,001745,4905,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.65.237 : 48648 dest : /10.251.65.237 : 50010,d648aea5,Receiving block (BLK) src : /<*> : 48648 dest : /<*> : 50010,"['10.251.65.237', '10.251.65.237']"
170,081110,001818,4837,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block (BLK) terminating,ede36145,PacketResponder 2 for block (BLK) terminating,[]
171,081110,002041,4863,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
172,081110,002103,4928,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 25933924 from /10.251.110.8,c356e97f,Received block (BLK) of size 25933924 from /<*>,['10.251.110.8']
173,081110,002221,4855,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block (BLK) terminating,302a2300,PacketResponder 0 for block (BLK) terminating,[]
174,081110,002223,4824,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
175,081110,002253,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/sortrand/_temporary/_task_200811092030_0002_r_000138_0/part-00138. (BLK),d3edd82e,BLOCK* NameSystem.allocateBlock : /user/root/sortrand/_temporary/_task_200811092030_0002_r_000138_0/part-00138. (BLK),[]
176,081110,002337,13,INFO,dfs.DataBlockScanner,Verification succeeded for (BLK),8f24aa61,Verification succeeded for (BLK),[]
177,081110,002914,4955,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.42.16 : 33011 dest : /10.251.42.16 : 50010,b5aeab11,Receiving block (BLK) src : /<*> : 33011 dest : /<*> : 50010,"['10.251.42.16', '10.251.42.16']"
178,081110,003441,4986,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.35.1 : 53344 dest : /10.251.35.1 : 50010,1e2ec5b8,Receiving block (BLK) src : /<*> : 53344 dest : /<*> : 50010,"['10.251.35.1', '10.251.35.1']"
179,081110,003502,4937,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.203.149,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.203.149']
180,081110,004247,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.39.242 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.39.242']
181,081110,010354,5184,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.250.14.143,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.250.14.143']
182,081110,010438,4917,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.107.98 : 56224 dest : /10.251.107.98 : 50010,6cb24fdb,Receiving block (BLK) src : /<*> : 56224 dest : /<*> : 50010,"['10.251.107.98', '10.251.107.98']"
183,081110,010506,5128,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.194.245,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.194.245']
184,081110,010525,5099,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.250.10.176,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.250.10.176']
185,081110,010543,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/randtxt/_temporary/_task_200811092030_0003_m_000382_0/part-00382. (BLK),570ad03f,BLOCK* NameSystem.allocateBlock : /user/root/randtxt/_temporary/_task_200811092030_0003_m_000382_0/part-00382. (BLK),[]
186,081110,010629,5132,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
187,081110,010759,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/randtxt/_temporary/_task_200811092030_0003_m_000392_0/part-00392. (BLK),03c5a7da,BLOCK* NameSystem.allocateBlock : /user/root/randtxt/_temporary/_task_200811092030_0003_m_000392_0/part-00392. (BLK),[]
188,081110,010801,5186,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block (BLK) terminating,ede36145,PacketResponder 2 for block (BLK) terminating,[]
189,081110,010815,5133,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block (BLK) terminating,302a2300,PacketResponder 0 for block (BLK) terminating,[]
190,081110,010851,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.199.86 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.199.86']
191,081110,010917,5109,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.122.79,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.122.79']
192,081110,010918,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.106.37 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.106.37']
193,081110,010932,5174,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
194,081110,011001,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.25.237 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.25.237']
195,081110,011100,5230,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.250.15.101,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.250.15.101']
196,081110,011133,5157,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.27.63,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.27.63']
197,081110,011237,13,INFO,dfs.DataBlockScanner,Verification succeeded for (BLK),8f24aa61,Verification succeeded for (BLK),[]
198,081110,011335,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.71.146 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.71.146']
199,081110,011352,5321,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
200,081110,011406,5296,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.42.84 : 59752 dest : /10.251.42.84 : 50010,96c6da7c,Receiving block (BLK) src : /<*> : 59752 dest : /<*> : 50010,"['10.251.42.84', '10.251.42.84']"
201,081110,011431,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/randtxt/_temporary/_task_200811092030_0003_m_000675_0/part-00675. (BLK),344ea39f,BLOCK* NameSystem.allocateBlock : /user/root/randtxt/_temporary/_task_200811092030_0003_m_000675_0/part-00675. (BLK),[]
202,081110,011448,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.214.18 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.214.18']
203,081110,011505,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.26.177 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.26.177']
204,081110,011521,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/randtxt/_temporary/_task_200811092030_0003_m_000705_0/part-00705. (BLK),472128e3,BLOCK* NameSystem.allocateBlock : /user/root/randtxt/_temporary/_task_200811092030_0003_m_000705_0/part-00705. (BLK),[]
205,081110,011538,5164,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
206,081110,011713,5420,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.250.11.100 : 59324 dest : /10.250.11.100 : 50010,014715cf,Receiving block (BLK) src : /<*> : 59324 dest : /<*> : 50010,"['10.250.11.100', '10.250.11.100']"
207,081110,011731,5472,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.109.236,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.109.236']
208,081110,011846,5274,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.126.22,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.126.22']
209,081110,011925,5356,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
