LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate,ParameterList
103,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt 1445144423722 0020 m 000008 0 TaskAttempt Transitioned from NEW to UNASSIGNED,e54aca6d,attempt 1445144423722 0020 m 000008 0 TaskAttempt Transitioned from NEW to UNASSIGNED,[]
104,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt 1445144423722 0020 m 000009 0 TaskAttempt Transitioned from NEW to UNASSIGNED,dd1865b0,attempt 1445144423722 0020 m 000009 0 TaskAttempt Transitioned from NEW to UNASSIGNED,[]
105,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt 1445144423722 0020 r 000000 0 TaskAttempt Transitioned from NEW to UNASSIGNED,871a91b8,attempt 1445144423722 0020 r 000000 0 TaskAttempt Transitioned from NEW to UNASSIGNED,[]
106,2015-10-18,"18:01:53,885",INFO,Thread-50,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"mapResourceRequest : <memory : 1024, vCores : 1>",afffe16b,"mapResourceRequest : <memory : 1024, vCores : 1>",[]
107,2015-10-18,"18:01:53,900",INFO,eventHandlingThread,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,"Event Writer setup for JobId : job 1445144423722 0020, File : hdfs : //msra-sa-41 : 9000/tmp/hadoop-yarn/staging/msrabi/.staging/job 1445144423722 0020/job 1445144423722 0020 1.jhist",580505b0,"Event Writer setup for JobId : job 1445144423722 0020, File : hdfs : //msra-sa-41 : 9000/tmp/hadoop-yarn/staging/msrabi/.staging/job 1445144423722 0020/job 1445144423722 0020 1.jhist",[]
108,2015-10-18,"18:01:53,900",INFO,Thread-50,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"reduceResourceRequest : <memory : 1024, vCores : 1>",6c60ff39,"reduceResourceRequest : <memory : 1024, vCores : 1>",[]
109,2015-10-18,"18:01:54,791",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Before Scheduling : PendingReds : 1 ScheduledMaps : 10 ScheduledReds : 0 AssignedMaps : 0 AssignedReds : 0 CompletedMaps : 0 CompletedReds : 0 ContAlloc : 0 ContRel : 0 HostLocal : 0 RackLocal : 0,997f037c,Before Scheduling : PendingReds : 1 ScheduledMaps : 10 ScheduledReds : 0 AssignedMaps : 0 AssignedReds : 0 CompletedMaps : 0 CompletedReds : 0 ContAlloc : 0 ContRel : 0 HostLocal : 0 RackLocal : 0,[]
110,2015-10-18,"18:01:54,838",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"getResources() for application 1445144423722 0020 : ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory : 10240, vCores : -17> knownNMs=4",7096c39e,"getResources() for application 1445144423722 0020 : ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory : 10240, vCores : -17> knownNMs=4",[]
111,2015-10-18,"18:01:54,853",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 10240, vCores : -17>",291abd45,"Recalculating schedule, headroom=<memory : 10240, vCores : -17>",[]
112,2015-10-18,"18:01:54,853",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
113,2015-10-18,"18:01:55,854",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 10240, vCores : -17>",291abd45,"Recalculating schedule, headroom=<memory : 10240, vCores : -17>",[]
114,2015-10-18,"18:01:55,854",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
115,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Got allocated containers 1,04b44295,Got allocated containers 1,[]
116,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.yarn.util.RackResolver,Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack,a6673ff8,Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack,[]
117,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container 1445144423722 0020 01 000002 to attempt 1445144423722 0020 m 000000 0,8bc271b5,Assigned container container 1445144423722 0020 01 000002 to attempt 1445144423722 0020 m 000000 0,[]
118,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 8192, vCores : -19>",e784e4b1,"Recalculating schedule, headroom=<memory : 8192, vCores : -19>",[]
119,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
120,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling : PendingReds : 1 ScheduledMaps : 9 ScheduledReds : 0 AssignedMaps : 1 AssignedReds : 0 CompletedMaps : 0 CompletedReds : 0 ContAlloc : 1 ContRel : 0 HostLocal : 0 RackLocal : 1,05c571fc,After Scheduling : PendingReds : 1 ScheduledMaps : 9 ScheduledReds : 0 AssignedMaps : 1 AssignedReds : 0 CompletedMaps : 0 CompletedReds : 0 ContAlloc : 1 ContRel : 0 HostLocal : 0 RackLocal : 1,[]
121,2015-10-18,"18:01:57,072",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack,a6673ff8,Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack,[]
122,2015-10-18,"18:01:57,104",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,The job-jar file on the remote FS is hdfs : //msra-sa-41 : 9000/tmp/hadoop-yarn/staging/msrabi/.staging/job 1445144423722 0020/job.jar,65e7df3a,The job-jar file on the remote FS is hdfs : //msra-sa-41 : 9000/tmp/hadoop-yarn/staging/msrabi/.staging/job 1445144423722 0020/job.jar,[]
123,2015-10-18,"18:01:57,119",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,The job-conf file on the remote FS is /tmp/hadoop-yarn/staging/msrabi/.staging/job 1445144423722 0020/job.xml,a04d4e97,The job-conf file on the remote FS is /tmp/hadoop-yarn/staging/msrabi/.staging/job 1445144423722 0020/job.xml,[]
124,2015-10-18,"18:01:57,119",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Adding #0 tokens and #1 secret keys for NM use for launching container,60d079c6,Adding #0 tokens and #1 secret keys for NM use for launching container,[]
125,2015-10-18,"18:01:57,119",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Size of containertokens dob is 1,38b7f95a,Size of containertokens dob is 1,[]
126,2015-10-18,"18:01:57,119",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Putting shuffle token in serviceData,944f8887,Putting shuffle token in serviceData,[]
127,2015-10-18,"18:01:57,260",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt 1445144423722 0020 m 000000 0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,f6046a76,attempt 1445144423722 0020 m 000000 0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,[]
128,2015-10-18,"18:01:57,291",INFO,ContainerLauncher #0,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType : CONTAINER REMOTE LAUNCH for container container 1445144423722 0020 01 000002 taskAttempt attempt 1445144423722 0020 m 000000 0,3b1cea3e,Processing the event EventType : CONTAINER REMOTE LAUNCH for container container 1445144423722 0020 01 000002 taskAttempt attempt 1445144423722 0020 m 000000 0,[]
129,2015-10-18,"18:01:57,291",INFO,ContainerLauncher #0,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Launching attempt 1445144423722 0020 m 000000 0,809ae745,Launching attempt 1445144423722 0020 m 000000 0,[]
130,2015-10-18,"18:01:57,291",INFO,ContainerLauncher #0,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : 04DN8IQ.fareast.corp.microsoft.com : 54883,e0642ca2,Opening proxy : 04DN8IQ.fareast.corp.microsoft.com : 54883,[]
131,2015-10-18,"18:01:57,447",INFO,ContainerLauncher #0,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Shuffle port returned by ContainerManager for attempt 1445144423722 0020 m 000000 0 : 13562,72e1b09f,Shuffle port returned by ContainerManager for attempt 1445144423722 0020 m 000000 0 : 13562,[]
132,2015-10-18,"18:01:57,447",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,TaskAttempt : [attempt 1445144423722 0020 m 000000 0] using containerId : [container 1445144423722 0020 01 000002 on NM : [04DN8IQ.fareast.corp.microsoft.com : 54883],5af0c7e4,TaskAttempt : [attempt 1445144423722 0020 m 000000 0] using containerId : [container 1445144423722 0020 01 000002 on NM : [04DN8IQ.fareast.corp.microsoft.com : 54883],[]
133,2015-10-18,"18:01:57,447",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt 1445144423722 0020 m 000000 0 TaskAttempt Transitioned from ASSIGNED to RUNNING,0a0b162c,attempt 1445144423722 0020 m 000000 0 TaskAttempt Transitioned from ASSIGNED to RUNNING,[]
134,2015-10-18,"18:01:57,447",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,ATTEMPT START task 1445144423722 0020 m 000000,0529d955,ATTEMPT START task 1445144423722 0020 m 000000,[]
135,2015-10-18,"18:01:57,447",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task 1445144423722 0020 m 000000 Task Transitioned from SCHEDULED to RUNNING,d4ec5089,task 1445144423722 0020 m 000000 Task Transitioned from SCHEDULED to RUNNING,[]
136,2015-10-18,"18:01:57,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"getResources() for application 1445144423722 0020 : ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory : 7168, vCores : -20> knownNMs=4",f99f57cf,"getResources() for application 1445144423722 0020 : ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory : 7168, vCores : -20> knownNMs=4",[]
137,2015-10-18,"18:01:57,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 7168, vCores : -20>",7751e0f6,"Recalculating schedule, headroom=<memory : 7168, vCores : -20>",[]
138,2015-10-18,"18:01:57,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
139,2015-10-18,"18:01:58,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Got allocated containers 1,04b44295,Got allocated containers 1,[]
140,2015-10-18,"18:01:58,916",INFO,RMCommunicator Allocator,org.apache.hadoop.yarn.util.RackResolver,Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack,97990e7d,Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack,[]
141,2015-10-18,"18:01:58,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container 1445144423722 0020 01 000003 to attempt 1445144423722 0020 m 000001 0,725adca7,Assigned container container 1445144423722 0020 01 000003 to attempt 1445144423722 0020 m 000001 0,[]
142,2015-10-18,"18:01:58,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 5120, vCores : -22>",01db6d16,"Recalculating schedule, headroom=<memory : 5120, vCores : -22>",[]
143,2015-10-18,"18:01:58,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
144,2015-10-18,"18:01:58,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling : PendingReds : 1 ScheduledMaps : 8 ScheduledReds : 0 AssignedMaps : 2 AssignedReds : 0 CompletedMaps : 0 CompletedReds : 0 ContAlloc : 2 ContRel : 0 HostLocal : 0 RackLocal : 2,8c058da1,After Scheduling : PendingReds : 1 ScheduledMaps : 8 ScheduledReds : 0 AssignedMaps : 2 AssignedReds : 0 CompletedMaps : 0 CompletedReds : 0 ContAlloc : 2 ContRel : 0 HostLocal : 0 RackLocal : 2,[]
145,2015-10-18,"18:01:58,916",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack,97990e7d,Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack,[]
146,2015-10-18,"18:01:58,916",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt 1445144423722 0020 m 000001 0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,5d40bd52,attempt 1445144423722 0020 m 000001 0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,[]
147,2015-10-18,"18:01:58,916",INFO,ContainerLauncher #1,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType : CONTAINER REMOTE LAUNCH for container container 1445144423722 0020 01 000003 taskAttempt attempt 1445144423722 0020 m 000001 0,18749bf3,Processing the event EventType : CONTAINER REMOTE LAUNCH for container container 1445144423722 0020 01 000003 taskAttempt attempt 1445144423722 0020 m 000001 0,[]
148,2015-10-18,"18:01:58,916",INFO,ContainerLauncher #1,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Launching attempt 1445144423722 0020 m 000001 0,50d8db95,Launching attempt 1445144423722 0020 m 000001 0,[]
149,2015-10-18,"18:01:58,916",INFO,ContainerLauncher #1,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : MININT-FNANLI5.fareast.corp.microsoft.com : 52368,28c2b0fe,Opening proxy : MININT-FNANLI5.fareast.corp.microsoft.com : 52368,[]
150,2015-10-18,"18:01:58,963",INFO,ContainerLauncher #1,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Shuffle port returned by ContainerManager for attempt 1445144423722 0020 m 000001 0 : 13562,53d15ba6,Shuffle port returned by ContainerManager for attempt 1445144423722 0020 m 000001 0 : 13562,[]
151,2015-10-18,"18:01:58,963",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,TaskAttempt : [attempt 1445144423722 0020 m 000001 0] using containerId : [container 1445144423722 0020 01 000003 on NM : [MININT-FNANLI5.fareast.corp.microsoft.com : 52368],8cde52e4,TaskAttempt : [attempt 1445144423722 0020 m 000001 0] using containerId : [container 1445144423722 0020 01 000003 on NM : [MININT-FNANLI5.fareast.corp.microsoft.com : 52368],[]
152,2015-10-18,"18:01:58,963",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt 1445144423722 0020 m 000001 0 TaskAttempt Transitioned from ASSIGNED to RUNNING,9e599e78,attempt 1445144423722 0020 m 000001 0 TaskAttempt Transitioned from ASSIGNED to RUNNING,[]
153,2015-10-18,"18:01:58,963",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,ATTEMPT START task 1445144423722 0020 m 000001,ebf158a1,ATTEMPT START task 1445144423722 0020 m 000001,[]
154,2015-10-18,"18:01:58,963",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task 1445144423722 0020 m 000001 Task Transitioned from SCHEDULED to RUNNING,91dd1a4b,task 1445144423722 0020 m 000001 Task Transitioned from SCHEDULED to RUNNING,[]
155,2015-10-18,"18:01:59,948",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"getResources() for application 1445144423722 0020 : ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory : 4096, vCores : -23> knownNMs=4",d213bac8,"getResources() for application 1445144423722 0020 : ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory : 4096, vCores : -23> knownNMs=4",[]
156,2015-10-18,"18:01:59,948",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 4096, vCores : -23>",67d38d70,"Recalculating schedule, headroom=<memory : 4096, vCores : -23>",[]
157,2015-10-18,"18:01:59,948",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
158,2015-10-18,"18:02:00,963",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Got allocated containers 1,04b44295,Got allocated containers 1,[]
159,2015-10-18,"18:02:00,963",INFO,RMCommunicator Allocator,org.apache.hadoop.yarn.util.RackResolver,Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack,97990e7d,Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack,[]
160,2015-10-18,"18:02:00,963",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container 1445144423722 0020 01 000004 to attempt 1445144423722 0020 m 000002 0,d683af3b,Assigned container container 1445144423722 0020 01 000004 to attempt 1445144423722 0020 m 000002 0,[]
161,2015-10-18,"18:02:00,963",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 3072, vCores : -24>",d02e3786,"Recalculating schedule, headroom=<memory : 3072, vCores : -24>",[]
162,2015-10-18,"18:02:00,963",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
163,2015-10-18,"18:02:00,963",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling : PendingReds : 1 ScheduledMaps : 7 ScheduledReds : 0 AssignedMaps : 3 AssignedReds : 0 CompletedMaps : 0 CompletedReds : 0 ContAlloc : 3 ContRel : 0 HostLocal : 0 RackLocal : 3,c4dd9ae8,After Scheduling : PendingReds : 1 ScheduledMaps : 7 ScheduledReds : 0 AssignedMaps : 3 AssignedReds : 0 CompletedMaps : 0 CompletedReds : 0 ContAlloc : 3 ContRel : 0 HostLocal : 0 RackLocal : 3,[]
